-44.562500000,23.500000000,-7.312500000,1590313213673
-44.562500000,23.375000000,-7.187500000,1590313213873
-44.937500000,23.187500000,-5.937500000,1590313214074
-43.562500000,22.875000000,-7.187500000,1590313214274
-43.937500000,22.562500000,-7.500000000,1590313214473
-44.750000000,22.312500000,-7.312500000,1590313214673
-44.937500000,22.875000000,-7.187500000,1590313214873
-44.125000000,23.750000000,-6.937500000,1590313215073
-43.562500000,24.375000000,-8.187500000,1590313215274
-43.812500000,23.250000000,-7.562500000,1590313215474
-44.562500000,22.437500000,-7.062500000,1590313215673
-45.375000000,22.687500000,-6.312500000,1590313215873
-44.812500000,22.625000000,-6.125000000,1590313216073
-44.187500000,22.500000000,-6.500000000,1590313216273
-44.250000000,23.187500000,-6.750000000,1590313216473
-44.625000000,21.937500000,-6.062500000,1590313216675
-44.875000000,22.250000000,-6.312500000,1590313216873
-44.937500000,22.812500000,-5.375000000,1590313217073
-44.437500000,22.812500000,-5.750000000,1590313217273
-44.500000000,22.625000000,-5.937500000,1590313217473
-45.250000000,22.437500000,-2.687500000,1590313217674
-45.187500000,21.312500000,-4.000000000,1590313217874
-45.437500000,21.625000000,-3.250000000,1590313218074
-45.375000000,22.187500000,-3.562500000,1590313218273
-44.812500000,22.437500000,-3.937500000,1590313218473
-45.125000000,22.812500000,-1.437500000,1590313218675
-45.187500000,21.250000000,-3.000000000,1590313218873
-45.250000000,21.875000000,-2.125000000,1590313219074
-44.937500000,22.687500000,-1.687500000,1590313219274
-44.750000000,22.500000000,-5.000000000,1590313219473
-44.687500000,23.625000000,-1.750000000,1590313219673
-45.062500000,22.875000000,-2.937500000,1590313219881
-44.562500000,23.125000000,-4.437500000,1590313220073
-44.062500000,23.437500000,-5.687500000,1590313220273
-43.625000000,23.812500000,-6.500000000,1590313220473
-43.812500000,23.750000000,-4.500000000,1590313220674
-44.625000000,23.187500000,-4.250000000,1590313220873
-44.812500000,23.375000000,-4.187500000,1590313221073
-44.312500000,23.687500000,-2.875000000,1590313221273
-44.187500000,23.812500000,-5.625000000,1590313221474
-44.125000000,24.375000000,-6.437500000,1590313221673
-44.437500000,23.812500000,-6.062500000,1590313221873
-43.687500000,22.000000000,-12.250000000,1590313222075
-41.875000000,18.250000000,-19.750000000,1590313222275
-41.375000000,10.750000000,-24.812500000,1590313222474
-39.937500000,3.250000000,-28.875000000,1590313222673
-38.812500000,-0.500000000,-30.000000000,1590313222873
-38.250000000,-3.000000000,-29.812500000,1590313223073
-37.437500000,-4.750000000,-31.000000000,1590313223273
-37.687500000,-6.000000000,-30.750000000,1590313223473
-38.687500000,-5.687500000,-29.937500000,1590313223673
-36.812500000,-6.562500000,-31.312500000,1590313223873
-38.187500000,-5.500000000,-30.000000000,1590313224073
-37.000000000,-5.312500000,-30.625000000,1590313224273
-38.375000000,-5.500000000,-29.437500000,1590313224473
-38.000000000,-5.437500000,-29.437500000,1590313224673
-38.750000000,-5.500000000,-28.625000000,1590313224873
-39.625000000,-6.000000000,-27.187500000,1590313225073
-38.875000000,-6.000000000,-27.875000000,1590313225273
-40.562500000,-7.750000000,-25.812500000,1590313225473
-38.875000000,-7.500000000,-27.187500000,1590313225673
-39.312500000,-7.625000000,-27.375000000,1590313225873
-39.437500000,-7.062500000,-27.125000000,1590313226073
-39.062500000,-6.562500000,-27.562500000,1590313226274
-38.687500000,-8.375000000,-27.500000000,1590313226474
-38.500000000,-6.625000000,-28.125000000,1590313226674
-39.437500000,-6.625000000,-26.562500000,1590313226875
-38.187500000,-6.250000000,-28.312500000,1590313227073
-37.937500000,-6.000000000,-29.625000000,1590313227273
-38.312500000,-7.437500000,-27.875000000,1590313227473
-37.437500000,-6.250000000,-29.125000000,1590313227673
-39.125000000,-4.687500000,-27.812500000,1590313227873
-37.250000000,-4.500000000,-30.062500000,1590313228073
-37.312500000,-3.875000000,-29.437500000,1590313228273
-37.937500000,-4.750000000,-29.187500000,1590313228473
-37.000000000,-4.187500000,-29.437500000,1590313228673
-37.437500000,-4.250000000,-28.625000000,1590313228873
-37.000000000,-3.750000000,-29.500000000,1590313229074
-37.875000000,-3.937500000,-29.000000000,1590313229273
-37.062500000,-3.562500000,-29.500000000,1590313229473
-37.250000000,-4.687500000,-29.562500000,1590313229673
-38.125000000,-3.937500000,-28.562500000,1590313229873
-37.125000000,-3.562500000,-29.750000000,1590313230073
-38.562500000,-5.312500000,-27.000000000,1590313230273
-36.312500000,-4.187500000,-30.187500000,1590313230474
-38.000000000,-4.937500000,-27.875000000,1590313230673
-37.250000000,-5.625000000,-29.250000000,1590313230874
-36.687500000,-5.562500000,-29.750000000,1590313231075
-37.687500000,-5.250000000,-28.625000000,1590313231273
-36.687500000,-4.312500000,-30.125000000,1590313231473
-37.187500000,-4.000000000,-29.937500000,1590313231673
-34.875000000,-3.812500000,-32.625000000,1590313231873
-36.250000000,-3.437500000,-31.250000000,1590313232073
-36.625000000,-4.562500000,-31.500000000,1590313232273
-36.812500000,-3.375000000,-31.375000000,1590313232473
-36.687500000,-2.875000000,-30.625000000,1590313232673
-35.187500000,-2.687500000,-33.750000000,1590313232874
-36.937500000,-1.812500000,-32.437500000,1590313233073
-35.500000000,-1.750000000,-34.562500000,1590313233274
-36.187500000,-2.437500000,-33.187500000,1590313233473
-36.500000000,-2.687500000,-33.312500000,1590313233673
-35.687500000,-1.375000000,-34.375000000,1590313233874
-37.750000000,-2.562500000,-32.937500000,1590313234073
-36.500000000,-2.437500000,-34.312500000,1590313234274
-37.687500000,-3.375000000,-34.062500000,1590313234474
-36.625000000,-2.437500000,-35.187500000,1590313234675
-36.750000000,-4.250000000,-35.750000000,1590313234873
-38.250000000,-4.937500000,-34.312500000,1590313235073
-36.250000000,-4.125000000,-36.750000000,1590313235274
-38.625000000,-3.187500000,-35.812500000,1590313235473
-36.750000000,-3.750000000,-37.437500000,1590313235673
-37.750000000,-2.750000000,-37.562500000,1590313235873
-38.125000000,-4.000000000,-37.750000000,1590313236073
-37.937500000,-3.187500000,-38.375000000,1590313236273
-39.687500000,-3.125000000,-37.812500000,1590313236473
-39.250000000,-1.500000000,-38.812500000,1590313236673
-40.937500000,-1.937500000,-37.687500000,1590313236873
-42.125000000,-2.250000000,-38.187500000,1590313237073
-40.812500000,-3.437500000,-39.875000000,1590313237273
-42.625000000,-3.062500000,-39.062500000,1590313237474
-42.250000000,-3.062500000,-40.375000000,1590313237673
-43.500000000,-6.250000000,-39.250000000,1590313237873
-44.500000000,-7.062500000,-39.625000000,1590313238075
-44.937500000,-8.500000000,-39.375000000,1590313238273
-46.625000000,-19.312500000,-34.187500000,1590313238473
-45.437500000,-31.000000000,-26.062500000,1590313238677
-44.937500000,-39.375000000,-17.000000000,1590313238874
-45.562500000,-41.000000000,-7.062500000,1590313239074
-46.437500000,-41.125000000,-0.500000000,1590313239273
-45.312500000,-42.750000000,-0.375000000,1590313239473
-45.250000000,-42.187500000,-0.625000000,1590313239673
-45.500000000,-41.625000000,2.312500000,1590313239874
-45.625000000,-41.625000000,2.000000000,1590313240073
-45.187500000,-42.062500000,2.625000000,1590313240273
-44.500000000,-41.687500000,-0.812500000,1590313240473
-44.250000000,-41.812500000,0.062500000,1590313240677
-44.500000000,-41.250000000,-0.875000000,1590313240873
-44.375000000,-40.812500000,1.187500000,1590313241073
-44.062500000,-40.937500000,-0.437500000,1590313241274
-44.437500000,-40.812500000,-2.312500000,1590313241474
-43.812500000,-40.250000000,0.687500000,1590313241673
-44.750000000,-39.437500000,-0.062500000,1590313241874
-44.437500000,-39.250000000,2.750000000,1590313242074
-44.687500000,-38.812500000,-0.250000000,1590313242273
