0.045553092,-0.007958702,0.003543018,1590313213552
0.033615042,-0.019390607,0.000157080,1590313213553
0.013124876,-0.032812189,0.023614304,1590313213554
-0.021275563,-0.028832840,0.039374627,1590313213554
-0.041626103,-0.008133234,0.033073988,1590313213555
-0.051487211,0.018308504,0.035796702,1590313213567
-0.055100046,0.054768432,0.022165682,1590313213576
-0.049392819,0.057124626,0.030962141,1590313213591
-0.032498032,0.048869219,0.023649212,1590313213598
-0.019792033,0.033126350,0.006754424,1590313213604
-0.005619960,0.006440265,0.006422812,1590313213615
0.002373648,-0.031869713,-0.006859144,1590313213624
-0.003211406,-0.038187806,0.004258603,1590313213635
-0.016091935,-0.010210176,0.007016223,1590313213644
-0.027314402,0.036041047,-0.001570796,1590313213654
-0.028117254,0.045640361,0.006318092,1590313213665
-0.016982054,0.037594393,-0.006475172,1590313213675
-0.000750492,0.010733775,-0.002565634,1590313213685
0.006667158,-0.010157816,-0.000017453,1590313213694
0.001867502,-0.016877335,0.014416420,1590313213704
-0.000523599,-0.008290314,0.025551621,1590313213715
-0.005340707,0.014294246,0.020612339,1590313213724
-0.012671091,0.044959683,0.017889624,1590313213734
-0.017994344,0.072308987,0.011100294,1590313213745
-0.008656833,0.061138883,0.002914700,1590313213754
0.002007129,0.037384953,-0.001518436,1590313213765
0.009215338,0.021170843,-0.000994838,1590313213775
0.017261306,0.003839724,0.005794493,1590313213785
0.015760323,0.004363323,0.010524335,1590313213794
0.003525565,0.010978121,0.007696902,1590313213804
-0.013543755,0.024417156,0.009512044,1590313213815
-0.024748769,0.048572514,0.005654867,1590313213824
-0.023387412,0.053791046,-0.003979351,1590313213834
-0.005480334,0.042725660,-0.004694936,1590313213844
0.004729842,0.026179940,0.001954769,1590313213854
0.011013027,0.005235988,0.004974188,1590313213865
0.008604473,-0.007609636,0.011065387,1590313213874
0.003804818,-0.012671091,0.012915436,1590313213885
-0.007190756,0.012426744,0.015952310,1590313213895
-0.015498524,0.036983527,0.023579398,1590313213904
-0.022130774,0.026424285,0.014014994,1590313213915
-0.023212880,0.008098328,0.025307273,1590313213925
-0.009424778,0.021083577,0.023963371,1590313213935
0.003700098,0.017051866,0.019093903,1590313213944
0.007173303,-0.030979594,0.018587757,1590313213955
-0.006300638,-0.067806043,0.003961897,1590313213964
-0.010454522,-0.052394785,0.001343903,1590313213974
-0.018325957,-0.014241886,0.004363323,1590313213985
-0.021886429,0.015603243,0.001082104,1590313213994
-0.009320058,0.020769417,-0.005445427,1590313214004
0.027628561,-0.020367993,-0.000610865,1590313214014
0.054558992,-0.123866014,0.000017453,1590313214024
0.075241141,-0.163537353,0.004276057,1590313214035
0.060144044,-0.137060702,0.012007865,1590313214045
0.038117990,-0.065432392,0.021729348,1590313214055
0.005201081,0.023073252,0.016126841,1590313214066
-0.020036379,0.080180429,0.015166911,1590313214077
-0.018168878,0.082205005,0.013578662,1590313214086
-0.008063421,0.024783675,0.013159783,1590313214094
0.006806784,-0.033510320,0.014643312,1590313214105
0.018797196,-0.057578411,0.011763519,1590313214121
0.042917646,-0.061208695,0.034889132,1590313214125
0.052726395,-0.019669861,0.035657078,1590313214134
0.056059975,0.022375122,0.032114059,1590313214147
0.055518921,0.046914451,0.035063665,1590313214155
0.047996555,0.072343901,0.028989919,1590313214165
0.047246061,0.088976882,0.023300145,1590313214174
0.057473693,0.031276301,0.021450097,1590313214184
0.076602504,-0.026162485,0.026773350,1590313214195
0.067771137,-0.037489671,0.029356439,1590313214205
0.029461158,-0.003647738,0.030735249,1590313214215
-0.007225663,0.080320053,0.011693706,1590313214226
-0.028605945,0.158022106,-0.011152654,1590313214235
-0.025778513,0.190415427,-0.023108160,1590313214244
0.005201081,0.147777021,-0.053686328,1590313214256
0.034191001,0.067998029,-0.057299159,1590313214265
0.055955257,0.024870941,-0.069237210,1590313214277
0.059585541,0.012479104,-0.072762780,1590313214285
0.046896998,0.031450834,-0.070930183,1590313214294
0.051138148,0.045518186,-0.077126101,1590313214305
0.058416169,0.073146746,-0.074630275,1590313214314
0.053599060,0.098890357,-0.074473202,1590313214325
0.046547931,0.130725160,-0.083845615,1590313214335
0.034086280,0.148300633,-0.084700830,1590313214350
0.008831366,0.149382725,-0.084770642,1590313214355
-0.002216568,0.113725655,-0.076689765,1590313214365
-0.014538593,0.048537605,-0.070650928,1590313214374
