0.037681658,0.012252212,-0.048328165,1590313345627
0.070947632,0.026738444,-0.062674776,1590313345628
0.117652647,0.004904375,-0.071279250,1590313345628
0.127880275,-0.016388642,-0.062570050,1590313345629
0.082693696,-0.030403635,-0.051522121,1590313345638
0.005515241,-0.035325464,-0.036756635,1590313345650
-0.043895032,-0.084107414,-0.019320795,1590313345667
-0.057752945,-0.102904610,-0.005113814,1590313345669
-0.071174525,-0.077352993,-0.002722714,1590313345678
-0.070703290,-0.033213615,-0.006422812,1590313345685
-0.049567349,0.041277036,-0.018343410,1590313345695
-0.018325957,0.043929938,-0.037594393,1590313345705
0.023823744,0.003769911,-0.039165188,1590313345715
0.051399946,-0.017680185,-0.037158061,1590313345725
0.068818331,-0.043092180,-0.022235494,1590313345735
0.049933869,-0.067456976,-0.032463122,1590313345745
0.002059489,-0.050684363,-0.025237462,1590313345755
-0.037995819,0.010419616,-0.029461158,1590313345765
-0.074909531,0.038222712,-0.029321531,1590313345775
-0.084473938,0.039217547,-0.035918877,1590313345785
-0.057368971,0.080791287,-0.036547195,1590313345795
-0.020682152,0.072169363,-0.027942721,1590313345805
0.022584561,0.028274333,-0.022462387,1590313345814
0.050422560,-0.011868238,-0.010454522,1590313345825
0.039880775,-0.039723694,-0.020193459,1590313345834
0.025062928,-0.020490166,-0.009808751,1590313345846
0.001134464,-0.000314159,0.006963864,1590313345855
-0.018203784,0.056845374,0.010105456,1590313345868
-0.031503193,0.126274571,0.013561208,1590313345874
-0.032794736,0.154025301,0.007522369,1590313345885
-0.031119220,0.125087753,0.001797689,1590313345895
-0.025656341,0.082990408,0.011903145,1590313345905
-0.013578662,0.018675024,0.023212880,1590313345915
0.000977384,-0.024382250,0.026371924,1590313345925
0.017488198,-0.019425515,0.037856191,1590313345935
0.034365531,-0.002548181,0.031834807,1590313345944
0.039845865,0.008220500,0.017069319,1590313345954
0.030787608,-0.006003933,0.011676253,1590313345965
0.009599311,-0.019722220,-0.000296706,1590313345974
0.007923795,-0.039653879,-0.001937315,1590313345984
0.008779006,-0.033946656,-0.009267698,1590313345995
0.007976155,-0.015690509,-0.014556046,1590313346004
0.006352998,-0.023963371,-0.004555309,1590313346015
0.001029744,-0.033580136,0.000366519,1590313346024
-0.006021386,-0.015027285,0.002984513,1590313346034
-0.016894788,0.021275563,-0.005393067,1590313346044
-0.019495327,0.052866023,-0.016929694,1590313346055
-0.023684118,0.071872659,-0.024469515,1590313346065
-0.016039576,0.029635690,-0.042010076,1590313346075
-0.008115781,-0.025045475,-0.037768926,1590313346085
0.005323254,-0.093759090,-0.028431414,1590313346095
0.035517450,-0.114528507,-0.015568336,1590313346104
0.037507124,-0.079220496,-0.001780236,1590313346116
0.025691247,0.005044002,-0.001710423,1590313346125
0.014625859,0.054733526,-0.013369222,1590313346135
-0.002897247,0.095102988,-0.014974925,1590313346144
0.002321288,0.086201809,-0.013561208,1590313346154
0.014782939,0.040090214,-0.013281955,1590313346164
0.030455995,-0.006126106,-0.000942478,1590313346174
0.023003440,-0.069603734,0.008482300,1590313346184
0.004747296,-0.093026049,0.024975661,1590313346194
-0.007400196,-0.048764501,0.017575465,1590313346205
-0.009634217,0.036250487,-0.002094395,1590313346215
-0.007958702,0.088470742,-0.026686084,1590313346225
-0.001850049,0.113690749,-0.043476153,1590313346236
-0.005567600,0.121335290,-0.042167153,1590313346244
-0.003700098,0.102887161,-0.041416664,1590313346255
0.019076448,0.005742133,-0.022619467,1590313346264
0.029112091,-0.080651663,-0.003124139,1590313346275
0.020909045,-0.096516706,0.002809980,1590313346285
0.008395034,0.004153884,0.002513274,1590313346296
0.017872171,0.121300384,-0.022602014,1590313346306
0.034854226,0.188617736,-0.054855697,1590313346316
0.059899699,0.196244821,-0.079150684,1590313346324
0.093706727,0.180920824,-0.086131997,1590313346334
0.125122651,0.158179194,-0.077195913,1590313346344
0.117251217,0.119223438,-0.047804568,1590313346354
0.088907070,0.075380772,-0.030368729,1590313346364
0.045622908,0.083112575,-0.014992379,1590313346374
0.022392575,0.146345854,-0.029129544,1590313346384
0.029775318,0.211237192,-0.040194932,1590313346394
0.052098077,0.272672802,-0.075380772,1590313346404
0.081018187,0.280299872,-0.084212139,1590313346414
0.122033417,0.177569792,-0.076811939,1590313346424
0.156416401,0.041224677,-0.047368236,1590313346434
0.155037597,-0.048659779,-0.011274827,1590313346445
0.130271375,-0.040125120,0.000104720,1590313346454
0.134634703,0.021711895,0.020245818,1590313346464
0.159784898,0.102189027,0.027017696,1590313346475
0.176976383,0.134826690,0.033632495,1590313346484
0.175754651,0.161984012,0.035831608,1590313346494
0.162699595,0.216403380,0.034121186,1590313346504
0.142244339,0.236876085,0.038501963,1590313346514
0.116553091,0.201131746,0.046530478,1590313346525
0.073513269,0.137828648,0.049532443,1590313346534
0.026110126,0.065851271,0.057770398,1590313346544
-0.009651671,0.047839474,0.059602994,1590313346554
-0.053965580,0.076462872,0.040858157,1590313346565
-0.027174776,0.179472208,0.012304571,1590313346574
0.020472713,0.274243593,-0.012496557,1590313346586
0.068224922,0.251222700,-0.038275070,1590313346595
0.095015727,0.180275053,-0.046879545,1590313346605
0.076567598,0.108070783,-0.039112829,1590313346615
0.048589967,0.036442474,-0.009354965,1590313346625
0.045361105,-0.015114551,0.012548917,1590313346634
0.078801617,-0.035203289,0.020455258,1590313346646
0.118804559,-0.041887902,0.010768682,1590313346655
0.149086028,0.001500983,-0.000139626,1590313346665
0.164130762,0.103026785,-0.028117254,1590313346675
0.169104949,0.197047666,-0.049026299,1590313346685
0.166783661,0.211970240,-0.064350292,1590313346695
0.164287835,0.133133709,-0.046094146,1590313346704
0.154287100,-0.021153390,-0.010646508,1590313346716
0.134146005,-0.185231790,0.035255652,1590313346725
0.116640352,-0.235427469,0.070738196,1590313346734
0.112015232,-0.125367001,0.094509579,1590313346745
0.108699106,0.070232049,0.090669855,1590313346755
0.103114054,0.222599298,0.061383229,1590313346765
0.108350039,0.249791518,0.032550391,1590313346776
0.119712137,0.208427221,-0.006667158,1590313346786
0.138544232,0.036355209,-0.006108652,1590313346795
0.147393048,-0.188443199,0.005864306,1590313346805
0.141965076,-0.367496520,0.015219271,1590313346814
0.119310707,-0.436087966,0.031154128,1590313346825
0.074735001,-0.374303311,0.037018433,1590313346835
0.015254177,-0.162350520,0.022689281,1590313346845
-0.041451570,0.031607911,-0.008883726,1590313346858
-0.098785639,0.049445178,-0.043161992,1590313346865
-0.152681395,-0.141598567,-0.040160026,1590313346875
-0.178529724,-0.433801591,-0.029181905,1590313346884
-0.200608149,-0.616555035,-0.028623400,1590313346896
-0.199229330,-0.606711328,-0.050300390,1590313346905
-0.174253672,-0.493997991,-0.076515235,1590313346917
-0.141511291,-0.350322485,-0.122783914,1590313346925
-0.079063416,-0.206088483,-0.188704997,1590313346934
-0.006928957,-0.016475908,-0.235252932,1590313346947
0.077841684,0.135873884,-0.258675247,1590313346956
0.121806525,0.152140349,-0.276233256,1590313346965
0.112713359,0.079778999,-0.258500725,1590313346975
0.060336031,0.016423548,-0.225863054,1590313346985
-0.002844887,0.009878564,-0.191026285,1590313346996
-0.038798667,0.028117254,-0.157236710,1590313347004
-0.040753439,0.023911010,-0.141738191,1590313347015
-0.016755160,0.002478367,-0.140254661,1590313347025
0.007766715,0.011763519,-0.150831357,1590313347034
0.040735986,0.085014984,-0.169523835,1590313347045
0.073565625,0.138648957,-0.185685575,1590313347056
0.081053093,0.139347091,-0.183713362,1590313347065
0.061906829,0.101665430,-0.176941484,1590313347075
0.037908550,0.070563659,-0.152227610,1590313347085
0.040002946,0.061487950,-0.125052840,1590313347095
0.062988929,0.092764251,-0.104545221,1590313347104
0.090338245,0.139800876,-0.080843650,1590313347115
0.114144534,0.219789311,-0.077143550,1590313347125
0.131388381,0.312605917,-0.068626344,1590313347134
0.131301120,0.360235959,-0.063931413,1590313347145
0.133919120,0.349065840,-0.048886672,1590313347155
0.134896502,0.261188507,-0.017802358,1590313347165
0.118664935,0.169000238,0.015393804,1590313347175
0.093776539,0.084037602,0.074420840,1590313347186
0.078330375,0.071471229,0.123132981,1590313347196
0.072343901,0.090722211,0.151285142,1590313347205
0.070825458,0.122085780,0.175562665,1590313347215
0.069167398,0.156852737,0.176644772,1590313347225
0.040386919,0.197484002,0.175004169,1590313347235
0.026825711,0.260630012,0.164043501,1590313347250
0.019233529,0.266581595,0.140813157,1590313347255
-0.005253441,0.178599536,0.144670337,1590313347265
-0.019634955,0.077632248,0.143588230,1590313347275
0.000000000,0.026563911,0.133063897,1590313347285
0.024347343,0.035203289,0.127810463,1590313347296
0.040282197,0.077928953,0.110968031,1590313347305
